지형지물,관리번호,관리기관,법정동,지번,신호등유무,보도턱낮춤유무,장애인시설유무,X,Y
횡단보도,201544290,용인시,중동,1027도,,,,214705.86,417580.916
횡단보도,201544291,용인시,유방동,1019-19천,,,,218013.049,417757.691
횡단보도,201544292,용인시,유방동,481-21도,,,,218865.252,417583.885
횡단보도,201544293,용인시,유방동,438-11제,,,,219463.592,417046.689
횡단보도,201544294,용인시,고림동,950제,,,,219394.927,417804.017
횡단보도,201544295,용인시,유방동,481-19도,,,,218880.334,417794.42
횡단보도,201544296,용인시,유방동,481-8도,,,,218886.565,417902.695
횡단보도,201544297,용인시,유방동,481-17도,,,,218893.51,418010.218
횡단보도,201544298,용인시,유방동,480-18구,,,,218902.428,418115.755
횡단보도,201544299,용인시,유방동,481-3도,,,,218782.14,418534.928
횡단보도,201544300,용인시,둔전리,422-5제,,,,219036.634,418507.657
횡단보도,201544301,용인시,둔전리,422-5제,,,,219020.721,418513.296
횡단보도,201544302,용인시,둔전리,406-99도,,,,218943.791,418714.988
횡단보도,201544303,용인시,둔전리,138-11전,,,,219469.34,418885.017
횡단보도,201544304,용인시,둔전리,139-38전,,,,219461.313,418878.549
횡단보도,201544305,용인시,둔전리,190-2도,,,,219452.211,419065.878
횡단보도,201544306,용인시,둔전리,160-6대,,,,219334.794,419037.793
횡단보도,201544307,용인시,둔전리,159대,,,,219334.726,419030.331
횡단보도,201544308,용인시,둔전리,160-1대,,,,219328.344,419031.21
횡단보도,201544309,용인시,둔전리,160대,,,,219327.69,419038.316
횡단보도,201544310,용인시,둔전리,367-5대,,,,219294.846,419112.304
횡단보도,201544311,용인시,둔전리,361-6대,,,,219287.899,419140.175
횡단보도,201544312,용인시,둔전리,360-6도,,,,219295.984,419149.726
횡단보도,201544313,용인시,둔전리,360-3대,,,,219289.504,419158.603
횡단보도,201544314,용인시,둔전리,435도,,,,219286.126,419152.73
횡단보도,201544315,용인시,둔전리,167-8전,,,,219291.036,419198.996
횡단보도,201544316,용인시,둔전리,167-8전,,,,219286.797,419194.839
횡단보도,201544317,용인시,둔전리,449대,,,,219529.783,419346.24
횡단보도,201544318,용인시,둔전리,45-2도,,,,219896.49,419432.533
횡단보도,201544319,용인시,둔전리,68-6구,,,,219838.505,419395.519
횡단보도,201544320,용인시,금어리,719-1천,,,,220551.098,418788.135
횡단보도,201544321,용인시,금어리,636-6전,,,,220111.77,418740.193
횡단보도,201544322,용인시,둔전리,721-1도,,,,220090.724,418749.108
횡단보도,201544323,용인시,주북리,856-8천,,,,220912.088,416771.52
횡단보도,201544324,용인시,고림동,212-1대,,,,220712.776,416928.127
횡단보도,201544325,용인시,주북리,1092-1천,,,,221706.282,417666.513
횡단보도,201544326,용인시,주북리,1062-4천,,,,221959.637,417851.311
횡단보도,201544327,용인시,대대리,945구,,,,223403.806,418173.227
횡단보도,201544328,용인시,정수리,241-3답,,,,225724.274,418825.181
횡단보도,201544329,용인시,금어리,703도,,,,221823.127,419680.833
횡단보도,201544330,용인시,삼계리,485-2도,,,,220683.471,420320.068
횡단보도,201544331,용인시,삼계리,490-2도,,,,220693.987,420252.669
횡단보도,201544332,용인시,삼계리,490-2도,,,,220686.062,420222.651
횡단보도,201544333,용인시,삼계리,464-1답,,,,220612.91,420116.819
횡단보도,201544334,용인시,삼계리,650-13도,,,,220601.887,420123.966
횡단보도,201544335,용인시,삼계리,561-7도,,,,220557.529,420052.946
횡단보도,201544336,용인시,삼계리,562-7도,,,,220523.504,420012.094
횡단보도,201544337,용인시,삼계리,654구,,,,220504.651,420016.581
횡단보도,201544338,용인시,삼계리,566-2도,,,,220489.411,419977.817
횡단보도,201544339,용인시,삼계리,565-2도,,,,220476.522,419978.774
횡단보도,201544340,용인시,삼계리,588-15답,,,,220408.277,419897.6
횡단보도,201544341,용인시,삼계리,570구,,,,220362.031,419883.915
횡단보도,201544342,용인시,삼계리,586-8답,,,,220330.685,419843.499
횡단보도,201544343,용인시,둔전리,301-10답,,,,219800.407,419871.77
횡단보도,201544344,용인시,삼계리,133-3도,,,,221181.463,421763.317
횡단보도,201544345,용인시,삼계리,133-3도,,,,220868.001,421854.887
횡단보도,201544346,용인시,삼계리,86-2도,,,,220753.948,421917.433
횡단보도,201544347,용인시,유운리,546-3잡,,,,218217.846,421928.882
횡단보도,201544348,용인시,영문리,222답,,,,217846.589,420292.336
횡단보도,201544349,용인시,마성리,33답,,,,217813.95,419723.779
횡단보도,201544350,용인시,영문리,2-29전,,,,219298.953,419860.467
횡단보도,201544351,용인시,전대리,120-16전,,,,219729.525,420205.128
횡단보도,201544352,용인시,전대리,121-5대,,,,219692.95,420173.974
횡단보도,201544353,용인시,전대리,547-7학,,,,219671.46,420161.627
횡단보도,201544354,용인시,전대리,165-5도,,,,219482.281,420214.878
횡단보도,201544355,용인시,전대리,210-29잡,,,,219482.37,420796.227
횡단보도,201544356,용인시,가실리,산8-8도,,,,217360.838,421486.128
횡단보도,201544357,용인시,가실리,산10-1도,,,,217314.267,421475.51
횡단보도,201544358,용인시,가실리,220원,,,,217109.75,421545.038
횡단보도,201544359,용인시,구갈동,279-10도,,,,210219.734,420169.332
횡단보도,201544360,용인시,신갈동,116-8도,,,,209782.387,420176.509
횡단보도,201544361,용인시,신갈동,86대,,,,209789.984,420185.429
횡단보도,201544362,용인시,구갈동,426임,,,,210283.917,419634.609
횡단보도,201544363,용인시,청덕동,590도,,,,213313.49,421794.933
횡단보도,201544364,용인시,청덕동,590도,,,,213290.977,421791.599
횡단보도,201544365,용인시,언남동,155-10도,,,,211436.919,421548.581
횡단보도,201544366,용인시,중동,1060도,,,,213115.623,419605.271
횡단보도,201544367,용인시,중동,1060도,,,,213086.544,419591.761
횡단보도,201544368,용인시,구갈동,523구,,,,210311.38,419663.04
횡단보도,201544369,용인시,구갈동,370-26도,,,,210332.073,419682.254
횡단보도,201544370,용인시,구갈동,280도,,,,210088.002,420104.602
횡단보도,201544371,용인시,구갈동,290-1도,,,,210089.46,420065.838
횡단보도,201544372,용인시,구갈동,278도,,,,210532.775,419746.263
횡단보도,201544373,용인시,구갈동,617도,,,,211435.902,419664.747
횡단보도,201544374,용인시,구갈동,609도,,,,211433.981,419679.13
횡단보도,201544375,용인시,구갈동,609도,,,,211423.464,419664.207
횡단보도,201544376,용인시,구갈동,575학,,,,211349.883,419553.601
횡단보도,201544377,용인시,상하동,642도,,,,212116.718,419613.634
횡단보도,201544378,용인시,상하동,642도,,,,212117.424,419670.539
횡단보도,201544379,용인시,동백동,679도,,,,213623.308,420563.85
횡단보도,201544380,용인시,동백동,604대,,,,213634.477,420574.421
횡단보도,201544381,용인시,동백동,669도,,,,214010.82,420635.548
횡단보도,201544382,용인시,동백동,669도,,,,213999.729,420627.725
횡단보도,201544383,용인시,동백동,679도,,,,213637.448,420698.81
횡단보도,201544384,용인시,동백동,669도,,,,213654.528,420712.997
