,충전소명,충전소ID,충전기ID,충전기타입,주소,상세위치,이용가능시간,위도,경도,기관 아이디,기관명,운영기관명,운영기관연락처,충전기상태,상태갱신일시,마지막 충전시작일시,마지막 충전종료일시,충전중 시작일시,파워타입,충전용량,충전방식,지역코드,지역구분 상세 코드,충전소 구분 코드,충전소 구분 상세코드,주차료무료,충전소 안내,이용자 제한,이용제한 사유,삭제 여부,삭제 사유
4335,탑실마을대주피오레1단지,SF001987,12,02,경기도 용인시 기흥구 탑실로 15,null,09:00~18:00,37.239062771,127.10780286,SF,스타코프,스타코프(주)스타코프,1833-4903,2,20221006170452,20220905085035,20221003153306,20221002194522,,3,단독,41,41460,H0,H001,N,,N,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
4336,탑실마을대주피오레1단지,SF001987,13,02,경기도 용인시 기흥구 탑실로 15,null,09:00~18:00,37.239062771,127.10780286,SF,스타코프,스타코프(주)스타코프,1833-4903,2,20221011074452,20220926020744,20221007202940,20221007195517,,3,단독,41,41460,H0,H001,N,,N,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
4337,탑실마을대주피오레1단지,SF001987,14,02,경기도 용인시 기흥구 탑실로 15,null,09:00~18:00,37.239062771,127.10780286,SF,스타코프,스타코프(주)스타코프,1833-4903,2,20221009093841,20220927091043,20221009093754,20221008165547,,3,단독,41,41460,H0,H001,N,,N,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
4338,탑실마을대주피오레1단지,SF001987,15,02,경기도 용인시 기흥구 탑실로 15,null,09:00~18:00,37.239062771,127.10780286,SF,스타코프,스타코프(주)스타코프,1833-4903,2,20221009143059,20220928083421,20221009142653,20221009094836,,3,단독,41,41460,H0,H001,N,,N,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
4339,탑실마을대주피오레1단지,SF001987,16,02,경기도 용인시 기흥구 탑실로 15,null,09:00~18:00,37.239062771,127.10780286,SF,스타코프,스타코프(주)스타코프,1833-4903,2,20221009161527,,20221009161220,20221009131458,,3,단독,41,41460,H0,H001,N,,N,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
4340,탑실마을대주피오레1단지,SF001987,17,02,경기도 용인시 기흥구 탑실로 15,null,09:00~18:00,37.239062771,127.10780286,SF,스타코프,스타코프(주)스타코프,1833-4903,2,20221011074540,,20221005220505,20221005204843,,3,단독,41,41460,H0,H001,N,,N,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
4341,탑실마을대주피오레1단지,SF001987,18,02,경기도 용인시 기흥구 탑실로 15,null,09:00~18:00,37.239062771,127.10780286,SF,스타코프,스타코프(주)스타코프,1833-4903,2,20221010102718,20220927195036,20221010102408,20221009115842,,3,단독,41,41460,H0,H001,N,,N,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
4342,탑실마을대주피오레1단지,SF001987,19,02,경기도 용인시 기흥구 탑실로 15,null,09:00~18:00,37.239062771,127.10780286,SF,스타코프,스타코프(주)스타코프,1833-4903,2,20221008020853,,20221001080327,20220930222922,,3,단독,41,41460,H0,H001,N,,N,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
4343,경기 용인시 처인구 양지면 용곡로 6-10 (저압수용가),SF001990,01,02,경기도 용인시 처인구 양지면 용곡로 6-10,null,09:00~18:00,37.226772813,127.29266147,SF,스타코프,(주)스타코프,02-1833-4903,2,20221010074502,20220926225217,20221009084510,20221008173104,,3,단독,41,41460,G0,G006,N,,Y,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
4344,경기 용인시 수지구 호수로148번길 19(저압수용가),SF002059,01,02,경기도 용인시 수지구 호수로148번길 19,null,09:00~18:00,37.347561236,127.07522530,SF,스타코프,스타코프(주)스타코프,1833-4903,2,20221011012632,20220922163432,20221011012152,20221010212311,,3,단독,41,41460,G0,G006,N,,N,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
4345,경기 용인시 처인구 모현읍 왕림로 68-20 (저압수용가),SF002137,01,02,경기도 용인시 처인구 모현읍 왕림로 68-20,null,09:00~18:00,37.343788922,127.18255181,SF,스타코프,스타코프(주)스타코프,1833-4903,2,20221011074500,20220924164318,20221006022725,20221005144855,,3,단독,41,41460,H0,H002,N,,N,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
4346,기아 신갈지점,SF002140,01,02,경기도 용인시 기흥구 용구대로 2253,null,09:00~18:00,37.288082753,127.10812762,SF,스타코프,스타코프(주)스타코프,02-1833-4903,2,20221011074442,20220906130134,20220906181205,20220906130134,,3,단독,41,41460,H0,H003,N,,Y,입주자외 이용불가,N,
4347,기아 신갈지점,SF002140,02,02,경기도 용인시 기흥구 용구대로 2253,null,09:00~18:00,37.288082753,127.10812762,SF,스타코프,스타코프(주)스타코프,02-1833-4903,2,20221011074551,20220922073627,20220922090944,20220922073627,,3,단독,41,41460,H0,H003,N,,Y,입주자외 이용불가,N,
4348,기아 죽전대리점,SF002159,01,02,경기도 용인시 수지구 현암로 81,null,09:00~18:00,37.331748829,127.11834729,SF,스타코프,스타코프(주)스타코프,02-1833-4903,2,20221010074547,,,,,3,단독,41,41460,H0,H003,N,,Y,입주자외 이용불가,N,
4349,기아 죽전대리점,SF002159,02,02,경기도 용인시 수지구 현암로 81,null,09:00~18:00,37.331748829,127.11834729,SF,스타코프,스타코프(주)스타코프,02-1833-4903,2,20221010074519,,,,,3,단독,41,41460,H0,H003,N,,Y,입주자외 이용불가,N,
4350,기아 용인지점,SF002264,01,02,경기도 용인시 처인구 백옥대로 1050,null,09:00~18:00,37.229656383,127.21077646,SF,스타코프,스타코프(주)스타코프,02-1833-4903,2,20221005165039,,,,,3,단독,41,41460,H0,H003,N,,N,입주자외 이용불가,N,
4351,경기 용인시 기흥구 탑실로 145-11 (저압수용가),SF002327,01,02,경기도 용인시 기흥구 탑실로 145-11,null,09:00~18:00,37.243708702,127.11966362,SF,스타코프,(주)스타코프,1833-4903,2,20221011011443,,20221011011056,20221010174133,,3,단독,41,41460,H0,H002,N,,N,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
4352,경기 용인시 처인구 백옥대로884번길 45-10 (저압수용가),SF002388,01,02,경기도 용인시 처인구 백옥대로884번길 45-10,null,09:00~18:00,37.216307123,127.21172592,SF,스타코프,스타코프(주)스타코프,1833-4903,2,20221006171109,20220924161357,20221002011831,20221001164832,,3,단독,41,41460,G0,G006,N,,N,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
4353,행복횟집,SS000114,01,02,경기도 용인시 처인구 이동읍 백옥대로 664-10,주차 입구  (실외),24시간 이용가능,37.198437,127.213082,SS,삼성EVC,삼성이브이씨,0629419360,2,20221004151203,20221004134430,20221004145449,20221004134430,,,,41,41460,E0,E006,Y,,N,,N,
4354,행복횟집,SS000114,02,02,경기도 용인시 처인구 이동읍 백옥대로 664-10,주차 입구  (실외),24시간 이용가능,37.198437,127.213082,SS,삼성EVC,삼성이브이씨,0629419360,2,20221011015800,20221010184243,20221011013758,20221010184243,,,,41,41460,E0,E006,Y,,N,,N,
4355,㈜올콘텐츠,SS000115,01,02,경기도 용인시 처인구 모현읍 문현로 348,건물 벽면,24시간 이용가능,37.337108,127.246874,SS,삼성EVC,삼성이브이씨,0629419360,2,20220929152601,20220929134913,20220929152422,20220929134913,,,,41,41460,G0,G004,Y,,N,,N,
4356,㈜올콘텐츠,SS000115,02,02,경기도 용인시 처인구 모현읍 문현로 348,건물 벽면,24시간 이용가능,37.337108,127.246874,SS,삼성EVC,삼성이브이씨,0629419360,2,20221008201200,20221008173549,20221008201040,20221008173549,,,,41,41460,G0,G004,Y,,N,,N,
4357,㈜한국전기,SS000126,01,02,경기도 용인시 수지구 고기로 203,건물  좌측 (실외),24시간 이용가능,37.351134,127.083375,SS,삼성EVC,삼성이브이씨,0629419360,2,20220925130005,20220923140051,20220923155625,20220923140051,,,,41,41460,G0,G004,Y,,N,,N,
4358,㈜한국전기,SS000126,02,02,경기도 용인시 수지구 고기로 203,건물  좌측 (실외),24시간 이용가능,37.351134,127.083375,SS,삼성EVC,삼성이브이씨,0629419360,2,20221009203601,20221009190059,20221009203439,20221009190059,,,,41,41460,G0,G004,Y,,N,,N,
4359,제이앤제이카페앤바,SS000129,01,02,경기도 용인시 처인구 양지면 남평로 114,주차 입구 (벽면),24시간 이용가능,37.226305,127.295222,SS,삼성EVC,삼성이브이씨,0629419360,2,20221011012401,20221010165622,20221011010220,20221010165622,,,,41,41460,E0,E005,Y,,N,,N,
4360,제이앤제이카페앤바,SS000129,02,02,경기도 용인시 처인구 양지면 남평로 114,주차 입구 (벽면),24시간 이용가능,37.226305,127.295222,SS,삼성EVC,삼성이브이씨,0629419360,2,20221011023201,20221010184928,20221011021456,20221010184928,,,,41,41460,E0,E005,Y,,N,,N,
4361,주식회사 피엘웍스,SS000161,01,02,경기도 용인시 기흥구 한일로 12-18,건물 벽면,24시간 이용가능,37.24389,127.10302,SS,삼성EVC,삼성이브이씨,0629419360,2,20221010211201,20221010172937,20221010205003,20221010172937,,,단독,41,41460,G0,G004,Y,,N,,N,
4362,주식회사 피엘웍스,SS000161,02,02,경기도 용인시 기흥구 한일로 12-18,건물 벽면,24시간 이용가능,37.24389,127.10302,SS,삼성EVC,삼성이브이씨,0629419360,2,20221004145032,20220930041416,20220930072414,20220930041416,,,단독,41,41460,G0,G004,Y,,N,,N,
4363,세이브솔라,SS0VOMT4,01,02,경기도 용인시 처인구 양지면 주북로173번길 95-7,주차장,24시간 이용가능,37.254575,127.256481,SS,삼성EVC,삼성EVC,1577-5918,9,20220928152310,20220927160138,20220927174702,20220927160138,,7,단독,41,41460,G0,G004,Y,,N,,N,
4364,모란다목적공영주차장,ST411322,01,05,경기도 용인시 기흥구 서천동 748,관리사무소 건물 앞,24시간 이용가능,37.429233,127.126683,ST,에스트래픽,에스트래픽,1566-1704,9,20221005193810,20220925180849,20220926170200,20221005181633,,50,단독,41,41460,B0,B001,Y,,N,,N,
4365,용인동부경찰서,ST414601,01,06,경기도 용인시 처인구 금학로,경찰서 건물 좌측 부분(민원봉사실 건물 뒤편),24시간 이용가능,37.241187,127.180332,ST,에스트래픽,에스트래픽,1566-1704,9,20221005193810,20221004123402,20221005122241,20220929080054,,50,단독,41,41460,I0,I004,Y,,N,,N,
4366,용인서부경찰서,ST414602,01,06,경기도 용인시 기흥구 용구대로,진입 후 우측주차장 끝부분(포스홈타운 2단지 305동 방향),24시간 이용가능,37.3090129,127.1073521,ST,에스트래픽,에스트래픽,1566-1704,9,20221005193810,20220219013504,20220219030137,20220926115226,,50,단독,41,41460,I0,I004,Y,,N,,N,
4367,용인시여성회관주차장(지하1층),ST414603,01,06,경기도 용인시 수지구 문정로,주차타워 B1,24시간 이용가능,37.320928,127.0961594,ST,에스트래픽,에스트래픽,1566-1704,9,20221005193810,20220928122627,20220929172924,20221004161853,,50,단독,41,41460,A0,A004,Y,,N,,N,
4368,이마트 죽전점(지상6층주차장),ST414604,01,05,경기도 용인시 수지구 포은대로 552,지상 6층 주차장 B구역,10:00~23:00,37.324794,127.110503,ST,에스트래픽,에스트래픽,1566-1704,9,20221005193810,20220929185636,20221003175348,20220927093251,,100,동시,41,41460,E0,E001,N,,N,,N,
4369,이마트 죽전점(지상6층주차장),ST414604,02,05,경기도 용인시 수지구 포은대로 552,지상 6층 주차장 B구역,10:00~23:00,37.324794,127.110503,ST,에스트래픽,에스트래픽,1566-1704,9,20221005193810,20220218195158,20220218202036,20221004123708,,100,동시,41,41460,E0,E001,N,,N,,N,
4370,이마트 죽전점(지상6층주차장),ST414604,03,05,경기도 용인시 수지구 포은대로 552,지상 6층 주차장 B구역,10:00~23:00,37.324794,127.110503,ST,에스트래픽,에스트래픽,1566-1704,9,20221005193810,20220218190157,20220218212030,20220922162118,,100,동시,41,41460,E0,E001,N,,N,,N,
4371,이마트 죽전점(지상6층주차장),ST414604,04,05,경기도 용인시 수지구 포은대로 552,지상 6층 주차장 B구역,10:00~23:00,37.324794,127.110503,ST,에스트래픽,에스트래픽,1566-1704,9,20221005193810,20220218190157,20220218212030,20221003110801,,100,동시,41,41460,E0,E001,N,,N,,N,
4372,이마트 죽전점(지상6층주차장),ST414604,05,05,경기도 용인시 수지구 포은대로 552,지상 6층 주차장 B구역,10:00~23:00,37.324794,127.110503,ST,에스트래픽,에스트래픽,1566-1704,9,20221005193810,20220218190157,20220218212030,20221003160557,,100,동시,41,41460,E0,E001,N,,N,,N,
4373,이마트 죽전점(지상6층주차장),ST414604,06,05,경기도 용인시 수지구 포은대로 552,지상 6층 주차장 B구역,10:00~23:00,37.324794,127.110503,ST,에스트래픽,에스트래픽,1566-1704,9,20221005193810,20220218215539,20220219015539,20220929134450,,100,동시,41,41460,E0,E001,N,,N,,N,
4374,이마트 죽전점(지상6층주차장),ST414604,07,05,경기도 용인시 수지구 포은대로 552,지상 6층 주차장 B구역,10:00~23:00,37.324794,127.110503,ST,에스트래픽,에스트래픽,1566-1704,9,20221005193810,20220218202555,20220218213159,20221005153656,,100,동시,41,41460,E0,E001,N,,N,,N,
4375,이마트 죽전점(지상6층주차장),ST414604,08,05,경기도 용인시 수지구 포은대로 552,지상 6층 주차장 B구역,10:00~23:00,37.324794,127.110503,ST,에스트래픽,에스트래픽,1566-1704,9,20221005193810,20220218190256,20220218200644,20221003162800,,100,동시,41,41460,E0,E001,N,,N,,N,
4376,이마트 죽전점(지상6층주차장),ST414604,09,05,경기도 용인시 수지구 포은대로 552,지상 6층 주차장 B구역,10:00~23:00,37.324794,127.110503,ST,에스트래픽,에스트래픽,1566-1704,9,20221005193810,20220218233139,20220219000135,20221005185254,,100,동시,41,41460,E0,E001,N,,N,,N,
4377,이마트 죽전점(지상6층주차장),ST414604,10,05,경기도 용인시 수지구 포은대로 552,지상 6층 주차장 B구역,10:00~23:00,37.324794,127.110503,ST,에스트래픽,에스트래픽,1566-1704,9,20221005193810,20221005163517,20221005163536,20220927191915,,100,동시,41,41460,E0,E001,N,,N,,N,
4378,이마트 죽전점(지상6층주차장),ST414604,11,05,경기도 용인시 수지구 포은대로 552,지상 6층 주차장 B구역,10:00~23:00,37.324794,127.110503,ST,에스트래픽,에스트래픽,1566-1704,9,20221005193810,20220218190256,20220218200644,20220923143805,,100,동시,41,41460,E0,E001,N,,N,,N,
4379,이마트 죽전점(지상6층주차장),ST414604,12,05,경기도 용인시 수지구 포은대로 552,지상 6층 주차장 B구역,10:00~23:00,37.324794,127.110503,ST,에스트래픽,에스트래픽,1566-1704,9,20221005193810,20220218190256,20220218200644,20221005154906,,100,동시,41,41460,E0,E001,N,,N,,N,
4380,경수고속도로(주)(서수지톨게이트),ST414605,01,02,경기도 용인시 수지구 성복1로 260,경수고속도로(주) 건물 뒤편 주차장,24시간 이용가능,37.32746,127.059926,ST,에스트래픽,에스트래픽,1566-1704,9,20221005193810,20220914160227,20220923002233,20221004221448,,7,단독,41,41460,H0,H003,Y,,Y,사업장 거주자외 출입제한,N,
4381,경수고속도로(주)(서수지톨게이트),ST414605,02,02,경기도 용인시 수지구 성복1로 260,경수고속도로(주) 건물 뒤편 주차장,24시간 이용가능,37.32746,127.059926,ST,에스트래픽,에스트래픽,1566-1704,9,20221005193810,20220921111229,20221001223021,20220219051258,,7,단독,41,41460,H0,H003,Y,,Y,사업장 거주자외 출입제한,N,
4382,서농동주민센터,ST414606,01,05,경기도 용인시 기흥구 서천동 748,서농동주민센터 출입구 우측,24시간 이용가능,37.23792,127.068271,ST,에스트래픽,에스트래픽,1566-1704,9,20221005193810,20220927084630,20220928032211,20221005163558,,50,단독,41,41460,A0,A002,Y,,N,,N,
4383,기분좋은날(이용자 제한),ST414607,01,02,경기도 용인시 처인구 양지면 남평로 188,옥외주차장(양갈비 벽돌집),24시간 이용가능,37.229626,127.302097,ST,에스트래픽,에스트래픽,1566-1704,9,20221005193810,20220218091427,20220218094911,20220218091427,,7,단독,41,41460,E0,E006,Y,,Y,음식점 시설 이용자로 제한,N,
4384,용인하갈정비소,ST414608,01,05,경기도 용인시 기흥구 용구대로 1845,용인하갈정비소 입구(주차장 입구 우측),24시간 이용가능,37.252981,127.104964,ST,에스트래픽,에스트래픽,1566-1704,9,20221005193810,20220924213934,20220926230210,20221005125158,,50,단독,41,41460,F0,F002,Y,,N,,N,
4385,E1수원IC충전소,ST414609,01,04,경기도 용인시 기흥구 중부대로 252,E1수원IC충전소 진입 좌측주차면(출차 세차쪽 방향),24시간 이용가능,37.270136,127.095521,ST,에스트래픽,에스트래픽,1566-1704,9,20221005193810,20221005170533,20221005190033,20220929170542,,100,동시,41,41460,E0,E007,Y,,N,,N,
4386,E1수원IC충전소,ST414609,02,04,경기도 용인시 기흥구 중부대로 252,E1수원IC충전소 진입 좌측주차면(출차 세차쪽 방향),24시간 이용가능,37.270136,127.095521,ST,에스트래픽,에스트래픽,1566-1704,9,20221005193810,20220929151506,20220929162559,20221005182827,,100,동시,41,41460,E0,E007,Y,,N,,N,
