모바일서비스번호,관리번호,정류장명,위도,경도,데이터기준일
1448,250001714,경강역,37.842590,127.550390,2021-09-15
1449,250001716,거두리부영A,37.855970,127.752090,2021-09-15
1450,250001717,성우오스타A,37.856140,127.754860,2021-09-15
1451,250001718,거두1리마을회관,37.861300,127.762510,2021-09-15
1452,250001719,거두1리마을회관,37.861200,127.762570,2021-09-15
1453,250001720,거두2리마을회관,37.861090,127.787360,2021-09-15
1454,250001721,거두2리,37.860400,127.783330,2021-09-15
1455,250001722,거두2리,37.860410,127.777950,2021-09-15
1456,250001723,거두2리,37.860280,127.778110,2021-09-15
1457,250001724,거두2리,37.860370,127.783440,2021-09-15
1458,250001725,거두1리,37.861980,127.767120,2021-09-15
1459,250001726,거두1리,37.862040,127.767270,2021-09-15
1460,250001727,탑동마을,37.837810,127.576020,2021-09-15
1461,250001728,강촌입구,37.818380,127.634230,2021-09-15
1462,250001729,강촌입구,37.818600,127.634300,2021-09-15
1463,250001730,강촌입구,37.820310,127.630800,2021-09-15
1464,250001731,강촌유원지,37.813610,127.633610,2021-09-15
1465,250001732,강촌유원지,37.813540,127.633510,2021-09-15
1466,250001733,(구)강촌역,37.815600,127.632700,2021-09-15
1467,250001734,(구)강촌역,37.815400,127.632600,2021-09-15
1468,250001735,강촌리,37.806600,127.631650,2021-09-15
1469,250001736,강촌리,37.799050,127.618800,2021-09-15
1470,250001737,강촌리,37.802840,127.621370,2021-09-15
1471,250001738,강촌리,37.806660,127.631840,2021-09-15
1472,250001739,강촌검문소,37.825710,127.622630,2021-09-15
1473,250001740,강촌검문소,37.825650,127.622200,2021-09-15
1474,250001741,강촌1리4반,37.805210,127.629470,2021-09-15
1475,250001742,강촌1리4반,37.805160,127.629580,2021-09-15
1476,250001743,폴리텍2캠퍼스,37.912290,127.739250,2021-09-15
1477,250001744,거두1리,37.859510,127.760040,2021-09-15
1478,250001745,거두1리,37.859530,127.759840,2021-09-15
1479,250001746,강원일보,37.882550,127.728510,2021-09-15
1480,250001747,강원대후문,37.872760,127.744170,2021-09-15
1481,250001748,강원대후문,37.872890,127.744250,2021-09-15
1482,250001749,강원대학병원,37.874760,127.743130,2021-09-15
1483,250001750,강원대학병원,37.874710,127.742920,2021-09-15
1484,250001751,춘천사회혁신센터,37.864160,127.736270,2021-09-15
1485,250001752,병무청앞,37.865540,127.735070,2021-09-15
1486,250001753,강동농협장학지점,37.891710,127.753480,2021-09-15
1487,250001754,강동농협장학지점,37.891770,127.753170,2021-09-15
1488,250001755,강원중학교,37.895090,127.755840,2021-09-15
1489,250001756,강원고교,37.895100,127.755930,2021-09-15
1490,250001757,애니고등학교,37.905380,127.700550,2021-09-15
1491,250001758,애니고등학교,37.905260,127.700640,2021-09-15
1492,250001759,춘천우체국,37.865860,127.720060,2021-09-15
1493,250001760,감정2리마을회관,37.901260,127.791390,2021-09-15
1494,250001761,감정2리3반,37.901670,127.806450,2021-09-15
1495,250001762,감정2리,37.902300,127.792530,2021-09-15
1496,250001763,감정2리,37.902420,127.792540,2021-09-15
1497,250001764,감정1리마을회관,37.896370,127.789920,2021-09-15
1498,250001767,가정중학교,37.737300,127.574800,2021-09-15
1499,250001768,가정진료소,37.737220,127.574660,2021-09-15
1500,250001769,가정리종점,37.763320,127.577330,2021-09-15
1501,250001770,가정3리,37.760660,127.567600,2021-09-15
1502,250001771,가정3리,37.760750,127.567490,2021-09-15
1503,250001772,가정2리,37.748120,127.573120,2021-09-15
1504,250001773,가정2리,37.753320,127.571850,2021-09-15
1505,250001774,가정2리,37.753240,127.571760,2021-09-15
1506,250001775,가정2리,37.748000,127.573200,2021-09-15
1507,250001776,가정1리,37.731900,127.579260,2021-09-15
1508,250001777,가정1리,37.731770,127.579010,2021-09-15
1509,250001778,가재골,37.736800,127.619760,2021-09-15
1510,250001779,가재골,37.736750,127.619870,2021-09-15
1511,250001780,팔호광장,37.875590,127.735370,2021-09-15
1512,250001781,팔호광장,37.875250,127.734980,2021-09-15
1513,250001782,88공원,37.852410,127.715020,2021-09-15
1514,250001783,(구)102보충대,37.941240,127.712210,2021-09-15
1515,250001784,(구)102보충대,37.940780,127.712400,2021-09-15
1516,250001785,신한은행후평동지점,37.879270,127.750440,2021-09-15
1517,250001786,충인교회,37.879540,127.750010,2021-09-15
1518,250001787,(구)보훈청,37.878240,127.739540,2021-09-15
1519,250001788,창촌3리약수터,37.776160,127.631490,2021-09-15
1520,250001789,창촌3리약수터,37.776090,127.631400,2021-09-15
1521,250001790,창촌3리,37.771500,127.641030,2021-09-15
1522,250001791,창촌3리,37.771540,127.640810,2021-09-15
1523,250001792,창촌3거리,37.787270,127.648200,2021-09-15
1524,250001793,창촌3거리,37.787120,127.648130,2021-09-15
1525,250001794,창촌1리,37.789570,127.647020,2021-09-15
1526,250001879,기와집골,37.776070,127.634170,2021-09-15
1527,250001880,장학1리,37.898420,127.768160,2021-09-15
1528,250001881,장학1리,37.898500,127.767940,2021-09-15
1529,250001882,춘천역육교앞,37.885630,127.716080,2021-09-15
1530,250001883,호반요양병원,37.858340,127.707600,2021-09-15
1531,250001884,호반요양병원,37.857670,127.707530,2021-09-15
1532,250001885,인성병원,37.881090,127.726590,2021-09-15
1533,250001886,소양로우체국,37.881080,127.726180,2021-09-15
1534,250001887,인람종점,37.985670,127.659460,2021-09-15
1535,250001888,인람리,37.990880,127.659550,2021-09-15
1536,250001889,의암치안센터,37.850320,127.669990,2021-09-15
1537,250001890,의암치안센터,37.850370,127.670140,2021-09-15
1538,250001891,송암스포츠타운입구,37.845440,127.693230,2021-09-15
1539,250001892,송암스포츠타운입구,37.845770,127.692320,2021-09-15
1540,250001893,의암리본마을,37.831860,127.679430,2021-09-15
1541,250001894,의암리본마을,37.831810,127.679370,2021-09-15
1542,250001895,의암류인석유적지,37.743520,127.572210,2021-09-15
1543,250001896,의암류인석유적지,37.743410,127.572100,2021-09-15
1544,250001897,의암댐,37.837920,127.677190,2021-09-15
1545,250001898,의암댐,37.837760,127.677100,2021-09-15
1546,250001899,의암교차로,37.827210,127.669600,2021-09-15
1547,250001900,의암,37.826850,127.682650,2021-09-15
1548,250001901,의암,37.826700,127.682730,2021-09-15
1549,250001902,열린공원,37.861530,127.720530,2021-09-15
1550,250001903,은행나무공원,37.861950,127.719690,2021-09-15
1551,250001904,강원테크노파크,37.930480,127.751510,2021-09-15
1552,250001905,율문3리,37.929840,127.766430,2021-09-15
1553,250001906,강원테크노파크,37.930530,127.751690,2021-09-15
1554,250001907,율문1리,37.925710,127.743830,2021-09-15
1555,250001908,율문1리,37.925840,127.743570,2021-09-15
1556,250001909,천전2리,37.930330,127.770030,2021-09-15
1557,250001910,천전2리,37.930460,127.769370,2021-09-15
1558,250001911,육림랜드,37.916180,127.721570,2021-09-15
1559,250001912,육림공원,37.917560,127.721190,2021-09-15
1560,250001913,육림고개,37.877210,127.730440,2021-09-15
1561,250001914,육림고개,37.877170,127.730710,2021-09-15
1562,250001916,유포2리종점,37.952380,127.776730,2021-09-15
1563,250001917,유포2리마을회관,37.949320,127.776560,2021-09-15
1564,250001918,유포리회관,37.949130,127.776620,2021-09-15
1565,250001919,유포3리입구,37.936040,127.751700,2021-09-15
1566,250001920,유포3리입구,37.935070,127.751500,2021-09-15
1567,250001921,유승한내들,37.861890,127.731050,2021-09-15
1568,250001922,유승한내들,37.861920,127.731370,2021-09-15
1569,250001923,윗샘밭종점,37.932670,127.793060,2021-09-15
1570,250001924,윗샘밭종점,37.932440,127.792160,2021-09-15
1571,250001925,위도입구,37.924410,127.721220,2021-09-15
1572,250001926,위도입구,37.924940,127.721000,2021-09-15
1573,250001927,월송3리종점,37.917040,127.675510,2021-09-15
1574,250001928,월송2리입구,37.918270,127.696540,2021-09-15
1574,250027152,월송2리입구,37.918460,127.693800,2021-09-15
1575,250001929,월송2리,37.922940,127.689490,2021-09-15
1576,250001930,월송1리,37.930140,127.687340,2021-09-15
1577,250001931,월곡리종점,37.922620,127.808150,2021-09-15
1578,250001932,월곡리,37.918580,127.801650,2021-09-15
1579,250001933,월곡리,37.918550,127.801550,2021-09-15
1580,250001934,원평리,38.003630,127.634420,2021-09-15
1581,250001935,샛강쉼터,38.001930,127.627500,2021-09-15
1582,250001936,원평마을,38.002740,127.633340,2021-09-15
1583,250001937,원평계곡,37.995250,127.644400,2021-09-15
1584,250001938,원평계곡,37.994890,127.644260,2021-09-15
1585,250001939,학곡리,37.825650,127.759990,2021-09-15
1586,250001940,원창리입구,37.826080,127.760410,2021-09-15
1587,250001941,원창고개,37.810060,127.768780,2021-09-15
1588,250001942,원창고개,37.815940,127.759220,2021-09-15
1589,250001943,원창고개,37.809950,127.768610,2021-09-15
1590,250001944,원창고개,37.815730,127.759210,2021-09-15
1591,250001945,원창5리,37.779500,127.764450,2021-09-15
1592,250001946,원창5리,37.780810,127.764490,2021-09-15
1593,250001947,원창4리,37.809560,127.770070,2021-09-15
1594,250001948,원창3리,37.789410,127.764180,2021-09-15
1595,250001949,원창3리,37.789350,127.763940,2021-09-15
1596,250001950,원창2리,37.803380,127.773600,2021-09-15
1597,250001951,폴리텍대학,37.797360,127.773700,2021-09-15
1598,250001952,폴리텍대학,37.797590,127.774010,2021-09-15
1599,250001953,원창2리,37.803740,127.773650,2021-09-15
1600,250001954,원창1리,37.788430,127.749990,2021-09-15
1601,250001955,원창1리,37.788330,127.749980,2021-09-15
1602,250001956,봉명리,37.766430,127.782300,2021-09-15
1603,250001957,원무골,37.766590,127.767030,2021-09-15
1603,250027138,원무골,37.766760,127.766850,2021-09-15
1604,250001958,웃골1리,37.950990,127.693920,2021-09-15
1605,250001959,웃골1리,37.950440,127.694540,2021-09-15
1606,250001960,강원대학교동문,37.865940,127.750000,2021-09-15
1607,250001961,강원대동문앞,37.866210,127.750610,2021-09-15
1608,250001962,우석초교,37.865000,127.750180,2021-09-15
1609,250001963,우석초교,37.864740,127.751000,2021-09-15
1610,250001964,그랜드A,37.866960,127.756050,2021-09-15
1611,250001965,용산치안센터,37.968170,127.671220,2021-09-15
1612,250001966,용산3리,37.946220,127.707240,2021-09-15
1613,250001967,용산3리,37.945810,127.707340,2021-09-15
1614,250001968,용산2리취수장,37.950140,127.700550,2021-09-15
1615,250001969,용산2리취수장,37.949550,127.700980,2021-09-15
1616,250001970,한강수력본부,37.962520,127.678930,2021-09-15
1617,250001971,한강수력본부,37.962610,127.678590,2021-09-15
1618,250001972,용산1리종점,37.948380,127.717150,2021-09-15
1618,250027145,용산1리종점,37.948290,127.717030,2021-09-15
1619,250001973,용산1리,37.942810,127.710890,2021-09-15
1620,250001974,용산1리,37.942730,127.710660,2021-09-15
1621,250001975,왕터연수원,37.731220,127.560470,2021-09-15
1622,250001976,왕터연수원,37.731200,127.560590,2021-09-15
1623,250001978,올미종점,37.926270,127.737370,2021-09-15
1624,250001979,올미입구,37.922190,127.736550,2021-09-15
1625,250001980,올미입구,37.922330,127.736500,2021-09-15
1626,250001981,올미,37.921360,127.738520,2021-09-15
1627,250001982,여우고개,37.921410,127.738390,2021-09-15
1628,250001983,온의사거리,37.865780,127.721340,2021-09-15
1629,250001984,풍물시장,37.867340,127.717390,2021-09-15
1630,250001985,럭키A,37.866570,127.718210,2021-09-15
1631,250001986,미소지움/방송대,37.873290,127.720140,2021-09-15
1632,250001987,방송통신대입구,37.873260,127.721160,2021-09-15
1633,250001988,온의금호1차,37.868880,127.716140,2021-09-15
1634,250001989,온의금호1차,37.868720,127.715820,2021-09-15
1635,250001990,옥광산입구,37.916450,127.782780,2021-09-15
1636,250001991,지내1리(옥광산입구),37.916170,127.782250,2021-09-15
1637,250001992,오항리종점,37.977590,127.904480,2021-09-15
1638,250001993,오탄2리종점,38.052620,127.581660,2021-09-15
1639,250001994,오탄1리,38.042900,127.621750,2021-09-15
1640,250001995,오탄1리,38.042680,127.621970,2021-09-15
1641,250001996,오탄3리종점,38.041710,127.601000,2021-09-15
1642,250001997,오탄2리,38.054040,127.595090,2021-09-15
1643,250001998,오탄2리,38.054170,127.595340,2021-09-15
1644,250001999,오탄1리,38.047080,127.616010,2021-09-15
1645,250002000,오탄1리,38.046860,127.616010,2021-09-15
1646,250002001,오음리입구,37.940700,127.784800,2021-09-15
1647,250002002,오음리입구,37.940800,127.784700,2021-09-15
1648,250002003,오월유원지,37.980060,127.641910,2021-09-15
1649,250002004,오월유원지,37.980150,127.642180,2021-09-15
1650,250002005,오월리종점,37.966300,127.625190,2021-09-15
1651,250002006,오월리입구,37.978630,127.655440,2021-09-15
1652,250002007,오월리입구,37.978530,127.655420,2021-09-15
1653,250002008,오월교입구,37.983540,127.644660,2021-09-15
1654,250002009,오봉마을,37.787360,127.715520,2021-09-15
1655,250002010,오봉마을,37.786880,127.714890,2021-09-15
1656,250002011,오동초등학교앞,37.950770,127.756150,2021-09-15
1657,250002012,오동초등학교,37.950590,127.755630,2021-09-15
1658,250002015,여성가족연구원,37.856130,127.748530,2021-09-15
1659,250002016,여성가족연구원,37.855770,127.748720,2021-09-15
1660,250002017,퇴계주공6단지,37.851240,127.743000,2021-09-15
1661,250002018,현진에버빌1차,37.850340,127.747350,2021-09-15
1662,250002020,상상마당입구,37.871790,127.701080,2021-09-15
1663,250002021,상상마당입구,37.871410,127.701680,2021-09-15
1664,250002022,양통종점,38.001670,127.737740,2021-09-15
1665,250002023,양우A,37.868310,127.730520,2021-09-15
1666,250002024,양우A,37.867960,127.731540,2021-09-15
1667,250002025,창촌3리(양단이),37.766750,127.634290,2021-09-15
1668,250002026,창촌3리(양단이),37.766400,127.633640,2021-09-15
1669,250002027,모아엘가A,37.872120,127.723060,2021-09-15
1670,250002028,모아엘가A,37.872050,127.723620,2021-09-15
1671,250002029,명동입구,37.879710,127.726680,2021-09-15
1672,250002030,약사리고개입구,37.873900,127.728000,2021-09-15
1673,250002031,약사리고개입구,37.873900,127.728000,2021-09-15
1674,250002032,현암리,37.891840,127.689830,2021-09-15
1675,250002033,애니메이션박물관,37.892590,127.689970,2021-09-15
1676,250002034,안보2리종점,37.849820,127.576560,2021-09-15
1677,250002035,안보2리입구,37.842890,127.567770,2021-09-15
1678,250002036,안보2리입구,37.842630,127.567530,2021-09-15
1679,250002037,탑동마을,37.837850,127.576980,2021-09-15
1680,250002038,아침못종점,37.950090,127.763270,2021-09-15
1681,250002039,환경사업소,37.797530,127.687750,2021-09-15
1682,250002040,혈동2리,37.797030,127.687790,2021-09-15
1683,250002041,신포중학교,38.026110,127.639910,2021-09-15
1684,250002042,신포리,38.016570,127.634110,2021-09-15
1685,250002043,신포리,38.016660,127.634030,2021-09-15
1686,250002044,신포1리,38.025160,127.640000,2021-09-15
1687,250002045,신촌1리,37.854090,127.779980,2021-09-15
1688,250002046,신촌3리,37.848920,127.758250,2021-09-15
1689,250002047,신촌1리,37.850090,127.770690,2021-09-15
1690,250002048,신촌1리,37.853800,127.776160,2021-09-15
1691,250002049,신촌1리,37.853690,127.776060,2021-09-15
1692,250002050,신촌1리,37.850160,127.770630,2021-09-15
1693,250001795,창촌1리,37.789450,127.646890,2021-09-15
1694,250001796,청구/진흥A,37.868950,127.752540,2021-09-15
1695,250001797,청구/진흥A,37.869100,127.752740,2021-09-15
1696,250001798,현지사,38.044820,127.645530,2021-09-15
1697,250001799,현지사,38.045200,127.645090,2021-09-15
1698,250001800,지촌3리,38.033680,127.640750,2021-09-15
1699,250001801,지촌3리,38.033650,127.640590,2021-09-15
1700,250001802,지촌2리,38.050610,127.642830,2021-09-15
1701,250001803,지촌2리,38.050490,127.642720,2021-09-15
1702,250001804,우미린후문,37.877210,127.751930,2021-09-15
1703,250001805,한국국토정보공사,37.878030,127.751100,2021-09-15
1704,250001806,지암초교,37.980850,127.607660,2021-09-15
1705,250001807,지암초교,37.980790,127.607750,2021-09-15
1706,250001808,지암산천마을,37.981740,127.609000,2021-09-15
1707,250001809,지암산천마을,37.981940,127.609160,2021-09-15
1708,250001810,지암2교,37.975330,127.595260,2021-09-15
1709,250001811,지암리,37.979370,127.622390,2021-09-15
1710,250001812,지암리,37.977050,127.635840,2021-09-15
1711,250001813,지암리,37.977150,127.635780,2021-09-15
1712,250001814,지암리,37.979310,127.622230,2021-09-15
1713,250001815,지내리,37.950170,127.730800,2021-09-15
1714,250001816,지내리,37.950100,127.730640,2021-09-15
1715,250001817,지내3리,37.948210,127.730800,2021-09-15
1716,250001818,지내3리,37.948220,127.730630,2021-09-15
1717,250001819,지내2리마을회관,37.959800,127.721070,2021-09-15
1718,250001820,지내2리,37.957690,127.723180,2021-09-15
1719,250001821,지내2리,37.917200,127.784670,2021-09-15
1720,250001822,지내2리,37.917250,127.784610,2021-09-15
1721,250001823,지내1리종점,37.967100,127.732830,2021-09-15
1722,250001824,지내1리마을회관,37.961670,127.730380,2021-09-15
1722,250027108,지내1리마을회관,37.961880,127.730490,2021-09-15
1723,250001825,지내1리마을회관,37.961990,127.730340,2021-09-15
1723,250027107,지내1리마을회관,37.961960,127.730500,2021-09-15
1724,250001826,지내보건소,37.957760,127.730720,2021-09-15
1725,250001827,지내보건소,37.957880,127.730360,2021-09-15
1726,250001828,지내1리,37.911720,127.781760,2021-09-15
1727,250001829,증3리,37.827990,127.726080,2021-09-15
1728,250001830,증3리,37.826370,127.724110,2021-09-15
1729,250001831,증3리,37.826070,127.724080,2021-09-15
1730,250001832,증3리,37.831000,127.727260,2021-09-15
1731,250001833,증2리,37.811280,127.709620,2021-09-15
1732,250001834,증2리,37.807550,127.709850,2021-09-15
1733,250001835,증2리,37.805300,127.711910,2021-09-15
1734,250001836,증2리,37.802610,127.709930,2021-09-15
1735,250001837,증2리,37.802540,127.710000,2021-09-15
1736,250001838,증2리,37.803010,127.711500,2021-09-15
1737,250001839,증2리,37.805390,127.712000,2021-09-15
1738,250001840,증2리,37.807570,127.709960,2021-09-15
1739,250001841,증2리,37.811370,127.709760,2021-09-15
1740,250001842,증1리,37.814270,127.709170,2021-09-15
1741,250001843,중앙하이츠1차,37.854560,127.737260,2021-09-15
1742,250001844,중앙하이츠,37.855800,127.735000,2021-09-15
1743,250001845,중앙하이츠,37.855900,127.735000,2021-09-15
1744,250001846,중앙하이츠1차,37.854450,127.736730,2021-09-15
1745,250001847,중앙시장환승센터,37.877490,127.724200,2021-09-15
1746,250001848,중앙시장/중앙초교,37.878350,127.724990,2021-09-15
1747,250001849,중앙시장,37.878500,127.725480,2021-09-15
1748,250001850,중도선착장,37.871930,127.696960,2021-09-15
1749,250001851,중도선착장,37.871780,127.697240,2021-09-15
1750,250001852,중도배터,37.888100,127.717200,2021-09-15
1751,250001853,일성트루엘A,37.877490,127.748490,2021-09-15
1752,250001854,KBS방송국,37.868240,127.722800,2021-09-15
1753,250001855,KBS방송국,37.867650,127.722720,2021-09-15
1754,250001856,조양4리,37.759870,127.773340,2021-09-15
1755,250001857,조양4리,37.755840,127.783720,2021-09-15
1756,250001858,조양4리,37.755760,127.784670,2021-09-15
1757,250001859,신세계주유소,37.757660,127.778670,2021-09-15
1758,250001860,조양3리,37.743980,127.831520,2021-09-15
1759,250001861,조양1리,37.756020,127.811440,2021-09-15
1760,250001862,조각공원,37.873070,127.713860,2021-09-15
1761,250001863,정족2리입구,37.833870,127.729300,2021-09-15
1762,250001864,정족2리입구,37.833750,127.729040,2021-09-15
1763,250001865,정족2리입구,37.833930,127.729370,2021-09-15
1764,250001866,정족2리입구,37.833700,127.728790,2021-09-15
1765,250001867,정족2리,37.831610,127.734440,2021-09-15
1766,250001868,정족2리,37.831530,127.734470,2021-09-15
1767,250001869,정족1리입구,37.842810,127.731500,2021-09-15
1768,250001870,정족1리입구,37.842900,127.731400,2021-09-15
1769,250001871,사천왕사,37.832210,127.673960,2021-09-15
1770,250001872,사천왕사,37.832330,127.673840,2021-09-15
1771,250001873,정부합동청사,37.888880,127.749280,2021-09-15
1772,250001874,정부합동청사,37.888440,127.749660,2021-09-15
1773,250001875,정법사,37.861510,127.707060,2021-09-15
1774,250001876,정법사,37.861420,127.706940,2021-09-15
1775,250001877,재취골,37.789200,127.731530,2021-09-15
1776,250001878,기와집골,37.776140,127.634170,2021-09-15
1777,250001446,방곡2리종점,37.788250,127.629270,2021-09-15
1778,250001447,방곡1리,37.794890,127.642480,2021-09-15
1779,250001448,방곡1리,37.797710,127.639580,2021-09-15
1780,250001449,방곡1리,37.800420,127.638710,2021-09-15
1781,250001450,방곡1리,37.800550,127.638560,2021-09-15
1782,250001451,방곡1리,37.797510,127.639810,2021-09-15
1783,250001452,방곡1리,37.794980,127.642140,2021-09-15
1784,250001457,발산치안센터,37.738980,127.624210,2021-09-15
1785,250001458,발산2리,37.739040,127.624330,2021-09-15
1786,250001459,발산리종점,37.962780,127.766530,2021-09-15
1787,250001460,발산2리,37.955700,127.761180,2021-09-15
1788,250001461,발산2리,37.957600,127.762920,2021-09-15
1789,250001462,발산2리,37.960580,127.765710,2021-09-15
1790,250001463,발산2리,37.960490,127.765710,2021-09-15
1791,250001464,발산2리,37.961670,127.762300,2021-09-15
1792,250001465,발산2리,37.738840,127.631210,2021-09-15
1793,250001466,발산2리,37.738750,127.631290,2021-09-15
1794,250001467,발산1리,37.959910,127.755590,2021-09-15
1795,250001468,발산1리,37.951190,127.747210,2021-09-15
1796,250001469,발산1리,37.735160,127.610890,2021-09-15
1797,250001470,발산1리,37.735040,127.610950,2021-09-15
1798,250001471,발산,37.743520,127.623990,2021-09-15
1799,250001472,발산,37.743590,127.624110,2021-09-15
1800,250001473,광판2리,37.745790,127.710210,2021-09-15
1801,250001474,반이동,37.746590,127.709860,2021-09-15
1802,250001481,가정중학교,37.740140,127.573070,2021-09-15
1803,250001482,가정1리회관앞,37.741300,127.572410,2021-09-15
1804,250001483,박암리,37.725300,127.543900,2021-09-15
1804,250026615,박암리,37.725280,127.543820,2021-09-15
1805,250001484,박암리,37.723730,127.537760,2021-09-15
1806,250001485,박암리,37.723240,127.538700,2021-09-15
1807,250001486,박암리,37.725200,127.544000,2021-09-15
1807,250026616,박암리,37.725200,127.544010,2021-09-15
1808,250001487,밀알재활원,37.769940,127.702210,2021-09-15
1809,250001488,밀알재활원,37.769880,127.702260,2021-09-15
1810,250001489,동부새마을금고,37.873520,127.734060,2021-09-15
1811,250001490,미려골,37.873330,127.734150,2021-09-15
1812,250001491,문화주택,37.889330,127.751690,2021-09-15
1813,250001492,문화예술회관,37.873000,127.726900,2021-09-15
1814,250001493,문화예술회관,37.872940,127.727120,2021-09-15
1815,250001494,논골입구,37.770050,127.763820,2021-09-15
1816,250001495,모래재,37.767540,127.765660,2021-09-15
1817,250001496,명진학교,37.899980,127.734680,2021-09-15
1818,250001497,덕두2리종점,37.883240,127.629500,2021-09-15
1819,250001498,명동입구,37.879120,127.726270,2021-09-15
1820,250001499,춘천예비군훈련장,37.854460,127.710290,2021-09-15
1821,250001500,춘천예비군훈련장,37.854530,127.710150,2021-09-15
1822,250001501,면허시험장입구,37.946000,127.751780,2021-09-15
1823,250001502,면허시험장입구,37.945500,127.751580,2021-09-15
1824,250001503,스위첸A,37.879650,127.765320,2021-09-15
1825,250001504,스위첸A,37.879550,127.765720,2021-09-15
1826,250001505,동광오거리,37.885260,127.749470,2021-09-15
1827,250001506,동광오거리,37.884700,127.749470,2021-09-15
1828,250001507,만천리종점,37.876030,127.785380,2021-09-15
1829,250001508,동면만천농협,37.881700,127.761000,2021-09-15
1830,250001509,동면만천농협,37.881920,127.760730,2021-09-15
1831,250001510,만천3리마을회관,37.875030,127.778140,2021-09-15
1832,250001511,만천3리마을회관,37.875080,127.778470,2021-09-15
1833,250001512,만천초교,37.882690,127.758140,2021-09-15
1834,250001513,만천로입구,37.877290,127.770760,2021-09-15
1835,250001514,만천로입구,37.877670,127.770590,2021-09-15
1836,250001515,만천초교,37.882640,127.758620,2021-09-15
1837,250001516,양지교,37.885200,127.755930,2021-09-15
1838,250001517,양지교,37.885470,127.755610,2021-09-15
1839,250001518,마평,38.002700,127.627570,2021-09-15
1840,250001519,마삼래,37.865270,127.692180,2021-09-15
1841,250001520,마삼래,37.865690,127.692440,2021-09-15
1842,250001521,가압펌프장,37.853800,127.715120,2021-09-15
1843,250001522,가압펌프장,37.855100,127.714540,2021-09-15
1844,250001523,삼성동부A,37.899530,127.730820,2021-09-15
1845,250001524,롯데인벤스,37.899710,127.730870,2021-09-15
1846,250001525,호반베르디움,37.857130,127.759380,2021-09-15
1847,250001526,거두리부영A,37.855610,127.751540,2021-09-15
1848,250001527,로데오거리,37.854240,127.750540,2021-09-15
1849,250001528,뜨란채A,37.850320,127.747130,2021-09-15
1850,250001529,삼악산,37.824860,127.660780,2021-09-15
1851,250001530,삼악산,37.824980,127.660410,2021-09-15
1852,250001532,두미르A,37.902020,127.728210,2021-09-15
1853,250001533,두미르A,37.902650,127.727390,2021-09-15
1854,250001534,춘천동원학교,37.930180,127.788720,2021-09-15
1855,250001535,춘천동원학교,37.930260,127.788540,2021-09-15
1856,250001536,동산중학교,37.752050,127.791500,2021-09-15
1857,250001537,동산중학교,37.752260,127.791260,2021-09-15
1858,250001538,조양2리,37.737660,127.796050,2021-09-15
1859,250001539,조양2리,37.737600,127.796130,2021-09-15
1860,250001540,동산A,37.889210,127.742110,2021-09-15
1861,250001541,소방서,37.889130,127.742500,2021-09-15
1862,250001542,동산면행복센터,37.753940,127.795890,2021-09-15
1863,250001543,동산면행복센터,37.754100,127.795870,2021-09-15
1864,250001544,동부시장,37.876320,127.733450,2021-09-15
1865,250001545,동부시장,37.876590,127.734280,2021-09-15
1866,250001546,동보A,37.861790,127.742150,2021-09-15
1867,250001547,동보빌리지,37.883720,127.741080,2021-09-15
1868,250001548,동보빌리지,37.883640,127.741340,2021-09-15
1869,250001549,동면치안센터,37.904030,127.780370,2021-09-15
1870,250001550,동면치안센터,37.904140,127.780380,2021-09-15
1871,250001551,동면지내리,37.913750,127.782440,2021-09-15
1872,250001552,동면지내리,37.913630,127.782270,2021-09-15
1873,250001553,노루목저수지,37.893650,127.758400,2021-09-15
1874,250001554,노루묵저수지,37.893730,127.758230,2021-09-15
1875,250001555,동면행정복지센터,37.910070,127.781510,2021-09-15
1876,250001556,동면행정복지센터,37.909970,127.781360,2021-09-15
1877,250001557,동면복지회관,37.912020,127.782010,2021-09-15
1878,250001558,동내초교,37.850410,127.765990,2021-09-15
1879,250001559,동내초교,37.850420,127.765720,2021-09-15
1880,250001560,동내면행복센터,37.848000,127.761590,2021-09-15
1881,250001561,동내면행복센터,37.848120,127.761410,2021-09-15
1882,250001562,동광주유소,37.889880,127.751710,2021-09-15
1883,250001563,도민일보,37.890510,127.744850,2021-09-15
1884,250001564,도민일보,37.890220,127.743040,2021-09-15
1885,250001565,덕두원3리,37.827220,127.670060,2021-09-15
1886,250001566,덕두원2리,37.860060,127.659300,2021-09-15
1887,250001567,명월리,37.863360,127.657410,2021-09-15
1888,250001568,명월제1교,37.865870,127.655560,2021-09-15
1889,250001569,수레너미,37.868700,127.653010,2021-09-15
1890,250001570,음지말,37.869960,127.650260,2021-09-15
1891,250001571,명월촌,37.871190,127.647490,2021-09-15
1892,250001572,양지말,37.872630,127.644310,2021-09-15
1893,250001573,위로의집,37.876760,127.639400,2021-09-15
1894,250001574,증마을,37.878000,127.637670,2021-09-15
1895,250001575,상명월리,37.880610,127.632960,2021-09-15
1896,250001576,상명월리,37.880410,127.633090,2021-09-15
1897,250001577,증마을,37.878180,127.637650,2021-09-15
1898,250001578,위로의집,37.876680,127.639230,2021-09-15
1899,250001579,양지말,37.872600,127.644200,2021-09-15
1900,250001580,명월촌,37.871140,127.647340,2021-09-15
1901,250001581,음지말,37.870090,127.650210,2021-09-15
1902,250001582,수레너미,37.868560,127.653110,2021-09-15
1903,250001583,명월제1교,37.865980,127.655550,2021-09-15
